time,industry,city,total
2020-06-01,金融及保險業,連江縣,4720
2020-06-01,金融及保險業,雲林縣,1494839
2020-06-01,金融及保險業,新北市,17861082
2020-06-01,金融及保險業,新竹市,3286250
2020-06-01,金融及保險業,新竹縣,1888889
2020-06-01,金融及保險業,嘉義市,1280545
2020-06-01,金融及保險業,嘉義縣,941485
2020-06-01,金融及保險業,彰化縣,3108393
2020-06-01,金融及保險業,臺中市,16582733
2020-06-01,金融及保險業,臺北市,262040188
2020-06-01,金融及保險業,臺東縣,385062
2020-06-01,金融及保險業,臺南市,7268927
2020-06-01,金融及保險業,澎湖縣,135898
2020-06-01,教育業,宜蘭縣,22968
2020-06-01,教育業,花蓮縣,20334
2020-06-01,教育業,金門縣,8756
2020-06-01,教育業,南投縣,11164
2020-06-01,教育業,屏東縣,33725
2020-06-01,教育業,苗栗縣,14292
2020-06-01,教育業,桃園市,391206
2020-06-01,教育業,高雄市,383475
2020-06-01,教育業,基隆市,16141
2020-06-01,教育業,連江縣,600
2020-06-01,教育業,雲林縣,30326
2020-06-01,教育業,新北市,412951
2020-06-01,教育業,新竹市,118086
2020-06-01,教育業,新竹縣,51082
2020-06-01,教育業,嘉義市,48331
2020-06-01,教育業,嘉義縣,6565
2020-06-01,教育業,彰化縣,55785
2020-06-01,教育業,臺中市,520261
2020-06-01,教育業,臺北市,1308917
2020-06-01,教育業,臺東縣,8540
2020-06-01,教育業,臺南市,200139
2020-06-01,教育業,澎湖縣,3975
2020-06-01,農、林、漁、牧業,宜蘭縣,144408
2020-06-01,農、林、漁、牧業,花蓮縣,77465
2020-06-01,農、林、漁、牧業,金門縣,7731
2020-06-01,農、林、漁、牧業,南投縣,280052
2020-06-01,農、林、漁、牧業,屏東縣,647768
2020-06-01,農、林、漁、牧業,苗栗縣,117954
2020-06-01,農、林、漁、牧業,桃園市,498293
2020-06-01,農、林、漁、牧業,高雄市,1327719
2020-06-01,農、林、漁、牧業,基隆市,6006
2020-06-01,農、林、漁、牧業,連江縣,1500
2020-06-01,農、林、漁、牧業,雲林縣,276241
2020-06-01,農、林、漁、牧業,新北市,608101
2020-06-01,農、林、漁、牧業,新竹市,44739
2020-06-01,農、林、漁、牧業,新竹縣,65242
2020-06-01,農、林、漁、牧業,嘉義市,40834
2020-06-01,農、林、漁、牧業,嘉義縣,361928
2020-06-01,農、林、漁、牧業,彰化縣,437783
2020-06-01,農、林、漁、牧業,臺中市,438692
2020-06-01,農、林、漁、牧業,臺北市,1561895
2020-06-01,農、林、漁、牧業,臺東縣,96338
2020-06-01,農、林、漁、牧業,臺南市,990688
2020-06-01,農、林、漁、牧業,澎湖縣,15247
2020-06-01,運輸及倉儲業,宜蘭縣,1716035
2020-06-01,運輸及倉儲業,花蓮縣,863194
2020-06-01,運輸及倉儲業,金門縣,519208
2020-06-01,運輸及倉儲業,南投縣,818388
2020-06-01,運輸及倉儲業,屏東縣,781639
2020-06-01,運輸及倉儲業,苗栗縣,1036888
2020-06-01,運輸及倉儲業,桃園市,28096229
2020-06-01,運輸及倉儲業,高雄市,19574017
2020-06-01,運輸及倉儲業,基隆市,7205624
2020-06-01,運輸及倉儲業,連江縣,251754
2020-06-01,運輸及倉儲業,雲林縣,2039792
2020-06-01,運輸及倉儲業,新北市,22453173
2020-06-01,運輸及倉儲業,新竹市,1238048
2020-06-01,運輸及倉儲業,新竹縣,1837276
2020-06-01,運輸及倉儲業,嘉義市,780550
2020-06-01,運輸及倉儲業,嘉義縣,2003034
2020-06-01,運輸及倉儲業,彰化縣,2399537
2020-06-01,運輸及倉儲業,臺中市,9659066
2020-06-01,運輸及倉儲業,臺北市,74436656
2020-06-01,運輸及倉儲業,臺東縣,526299
2020-06-01,運輸及倉儲業,臺南市,4878388
2020-06-01,運輸及倉儲業,澎湖縣,799303
2020-06-01,製造業,宜蘭縣,12856357
2020-06-01,製造業,花蓮縣,4317078
2020-06-01,製造業,金門縣,1800665
2020-06-01,製造業,南投縣,20345910
2020-06-01,製造業,屏東縣,17934437
2020-06-01,製造業,苗栗縣,68123969
2020-06-01,製造業,桃園市,285877588
2020-06-01,製造業,高雄市,261600984
2020-06-01,製造業,基隆市,3251980
2020-06-01,製造業,連江縣,61346
2020-06-01,製造業,雲林縣,99421214
2020-06-01,製造業,新北市,248267407
2020-06-01,製造業,新竹市,297539560
2020-06-01,製造業,新竹縣,121947265
2020-06-01,製造業,嘉義市,4115264
2020-06-01,製造業,嘉義縣,19972072
2020-06-01,製造業,彰化縣,103508656
2020-06-01,製造業,臺中市,260770130
2020-06-01,製造業,臺北市,268473974
2020-06-01,製造業,臺東縣,620508
2020-06-01,製造業,臺南市,130139186
2020-06-01,製造業,澎湖縣,97850
2020-06-01,醫療保健及社會工作服務業,宜蘭縣,6207
2020-06-01,醫療保健及社會工作服務業,花蓮縣,30664
2020-06-01,醫療保健及社會工作服務業,金門縣,681
2020-06-01,醫療保健及社會工作服務業,南投縣,4513
2020-06-01,醫療保健及社會工作服務業,屏東縣,19604
2020-06-01,醫療保健及社會工作服務業,苗栗縣,25823
2020-06-01,醫療保健及社會工作服務業,桃園市,83242
2020-06-01,醫療保健及社會工作服務業,高雄市,3177201
2020-06-01,醫療保健及社會工作服務業,基隆市,9571
2020-06-01,醫療保健及社會工作服務業,連江縣,0
2020-06-01,醫療保健及社會工作服務業,雲林縣,8443
2020-06-01,醫療保健及社會工作服務業,新北市,364495
2020-06-01,醫療保健及社會工作服務業,新竹市,15757
2020-06-01,醫療保健及社會工作服務業,新竹縣,35849
2020-06-01,醫療保健及社會工作服務業,嘉義市,7762
2020-06-01,醫療保健及社會工作服務業,嘉義縣,0
2020-06-01,醫療保健及社會工作服務業,彰化縣,83445
2020-06-01,醫療保健及社會工作服務業,臺中市,411265
2020-06-01,醫療保健及社會工作服務業,臺北市,974349
2020-06-01,醫療保健及社會工作服務業,臺東縣,3715
2020-06-01,醫療保健及社會工作服務業,臺南市,103188
2020-06-01,醫療保健及社會工作服務業,澎湖縣,0
2020-06-01,藝術、娛樂及休閒服務業,宜蘭縣,259918
2020-06-01,藝術、娛樂及休閒服務業,花蓮縣,247290
2020-06-01,藝術、娛樂及休閒服務業,金門縣,25136
2020-06-01,藝術、娛樂及休閒服務業,南投縣,332488
2020-06-01,藝術、娛樂及休閒服務業,屏東縣,365307
2020-06-01,藝術、娛樂及休閒服務業,苗栗縣,257034
2020-06-01,藝術、娛樂及休閒服務業,桃園市,1293763
2020-06-01,藝術、娛樂及休閒服務業,高雄市,1331407
2020-06-01,藝術、娛樂及休閒服務業,基隆市,218298
2020-06-01,藝術、娛樂及休閒服務業,連江縣,6753
2020-06-01,藝術、娛樂及休閒服務業,雲林縣,196207
2020-06-01,藝術、娛樂及休閒服務業,新北市,2366091
2020-06-01,藝術、娛樂及休閒服務業,新竹市,361022
2020-06-01,藝術、娛樂及休閒服務業,新竹縣,441020
2020-06-01,藝術、娛樂及休閒服務業,嘉義市,194318
2020-06-01,藝術、娛樂及休閒服務業,嘉義縣,88064
2020-06-01,藝術、娛樂及休閒服務業,彰化縣,308302
2020-06-01,藝術、娛樂及休閒服務業,臺中市,1869478
2020-06-01,藝術、娛樂及休閒服務業,臺北市,4854869
2020-06-01,藝術、娛樂及休閒服務業,臺東縣,94665
2020-06-01,藝術、娛樂及休閒服務業,臺南市,990139
2020-06-01,藝術、娛樂及休閒服務業,澎湖縣,46082
2020-08-01,不動產業,宜蘭縣,2018702
2020-08-01,不動產業,花蓮縣,931805
2020-08-01,不動產業,金門縣,294021
2020-08-01,不動產業,南投縣,1061921
2020-08-01,不動產業,屏東縣,1219425
2020-08-01,不動產業,苗栗縣,2305121
2020-08-01,不動產業,桃園市,26198883
2020-08-01,不動產業,高雄市,22881428
2020-08-01,不動產業,基隆市,574443
2020-08-01,不動產業,連江縣,250
2020-08-01,不動產業,雲林縣,2957080
2020-08-01,不動產業,新北市,54145254
2020-08-01,不動產業,新竹市,6687125
2020-08-01,不動產業,新竹縣,8931576
2020-08-01,不動產業,嘉義市,2177622
2020-08-01,不動產業,嘉義縣,643788
2020-08-01,不動產業,彰化縣,4424463
2020-08-01,不動產業,臺中市,40256572
2020-08-01,不動產業,臺北市,98857278
2020-08-01,不動產業,臺東縣,529546
2020-08-01,不動產業,臺南市,12906789
2020-08-01,不動產業,澎湖縣,392235
2020-08-01,住宿及餐飲業,宜蘭縣,3551837
2020-08-01,住宿及餐飲業,花蓮縣,3065328
2020-08-01,住宿及餐飲業,金門縣,472934
2020-08-01,住宿及餐飲業,南投縣,2646278
2020-08-01,住宿及餐飲業,屏東縣,3467000
2020-08-01,住宿及餐飲業,苗栗縣,1658730
2020-08-01,住宿及餐飲業,桃園市,9918217
2020-08-01,住宿及餐飲業,高雄市,12616197
2020-08-01,住宿及餐飲業,基隆市,1268210
2020-08-01,住宿及餐飲業,連江縣,107236
2020-08-01,住宿及餐飲業,雲林縣,1408930
2020-08-01,住宿及餐飲業,新北市,13336920
2020-08-01,住宿及餐飲業,新竹市,2811443
2020-08-01,住宿及餐飲業,新竹縣,3097750
2020-08-01,住宿及餐飲業,嘉義市,1966302
2020-08-01,住宿及餐飲業,嘉義縣,1112726
2020-08-01,住宿及餐飲業,彰化縣,2997253
2020-08-01,住宿及餐飲業,臺中市,16257327
2020-08-01,住宿及餐飲業,臺北市,36039336
2020-08-01,住宿及餐飲業,臺東縣,2045355
2020-08-01,住宿及餐飲業,臺南市,8334402
2020-08-01,住宿及餐飲業,澎湖縣,965389
2020-08-01,批發及零售業,宜蘭縣,18615878
2020-08-01,批發及零售業,花蓮縣,12770492
2020-08-01,批發及零售業,金門縣,3573939
2020-08-01,批發及零售業,南投縣,15610923
2020-08-01,批發及零售業,屏東縣,32393825
2020-08-01,批發及零售業,苗栗縣,34504203
2020-08-01,批發及零售業,桃園市,197045156
2020-08-01,批發及零售業,高雄市,257081619
2020-08-01,批發及零售業,基隆市,9698101
2020-08-01,批發及零售業,連江縣,333481
2020-08-01,批發及零售業,雲林縣,28264371
2020-08-01,批發及零售業,新北市,371032848
2020-08-01,批發及零售業,新竹市,73149810
2020-08-01,批發及零售業,新竹縣,51069259
2020-08-01,批發及零售業,嘉義市,20416155
2020-08-01,批發及零售業,嘉義縣,16861230
2020-08-01,批發及零售業,彰化縣,67112579
2020-08-01,批發及零售業,臺中市,259198816
2020-08-01,批發及零售業,臺北市,1014341173
2020-08-01,批發及零售業,臺東縣,6443533
2020-08-01,批發及零售業,臺南市,135556432
2020-08-01,批發及零售業,澎湖縣,3760460
2020-08-01,金融及保險業,宜蘭縣,1481629
2020-08-01,金融及保險業,花蓮縣,856182
2020-08-01,金融及保險業,金門縣,123563
2020-08-01,金融及保險業,南投縣,1137286
2020-08-01,金融及保險業,屏東縣,1683301
2020-08-01,金融及保險業,苗栗縣,1845183
2020-08-01,金融及保險業,桃園市,10733443
2020-08-01,金融及保險業,高雄市,15632670
2020-08-01,金融及保險業,基隆市,970448
2020-08-01,金融及保險業,連江縣,9818
2020-08-01,金融及保險業,雲林縣,1638246
2020-08-01,金融及保險業,新北市,19704145
2020-08-01,金融及保險業,新竹市,3691902
2020-08-01,金融及保險業,新竹縣,1934671
2020-08-01,金融及保險業,嘉義市,1530623
2020-08-01,金融及保險業,嘉義縣,825462
2020-08-01,金融及保險業,彰化縣,3296990
2020-08-01,金融及保險業,臺中市,19497146
2020-08-01,金融及保險業,臺北市,291281664
2020-08-01,金融及保險業,臺東縣,449711
2020-08-01,金融及保險業,臺南市,8068240
2020-08-01,金融及保險業,澎湖縣,161329
2020-08-01,教育業,宜蘭縣,34743
2020-08-01,教育業,花蓮縣,19770
2020-08-01,教育業,金門縣,1334
2020-08-01,教育業,南投縣,12267
2020-08-01,教育業,屏東縣,37160
2020-08-01,教育業,苗栗縣,22674
2020-08-01,教育業,桃園市,425516
2020-08-01,教育業,高雄市,420076
2020-08-01,教育業,基隆市,14590
2020-08-01,教育業,連江縣,512
2020-08-01,教育業,雲林縣,26302
2020-08-01,教育業,新北市,438289
2020-08-01,教育業,新竹市,119708
2020-08-01,教育業,新竹縣,94381
2020-08-01,教育業,嘉義市,43070
2020-08-01,教育業,嘉義縣,12242
2020-08-01,教育業,彰化縣,61560
2020-08-01,教育業,臺中市,621683
2020-08-01,教育業,臺北市,1410738
2020-08-01,教育業,臺東縣,12003
2020-08-01,教育業,臺南市,209261
2020-08-01,教育業,澎湖縣,9790
2020-08-01,農、林、漁、牧業,宜蘭縣,165248
2020-08-01,農、林、漁、牧業,花蓮縣,77113
2020-08-01,農、林、漁、牧業,金門縣,8284
2020-08-01,農、林、漁、牧業,南投縣,287690
2020-08-01,農、林、漁、牧業,屏東縣,715282
2020-08-01,農、林、漁、牧業,苗栗縣,146116
2020-08-01,農、林、漁、牧業,桃園市,547029
2020-08-01,農、林、漁、牧業,高雄市,1919128
2020-08-01,農、林、漁、牧業,基隆市,15932
2020-08-01,農、林、漁、牧業,連江縣,1934
2020-08-01,農、林、漁、牧業,雲林縣,290446
2020-08-01,農、林、漁、牧業,新北市,617374
2020-08-01,農、林、漁、牧業,新竹市,49710
2020-08-01,農、林、漁、牧業,新竹縣,60097
2020-08-01,農、林、漁、牧業,嘉義市,29879
2020-08-01,農、林、漁、牧業,嘉義縣,415762
2020-08-01,農、林、漁、牧業,彰化縣,491448
2020-08-01,農、林、漁、牧業,臺中市,495946
2020-08-01,農、林、漁、牧業,臺北市,2344184
2020-08-01,農、林、漁、牧業,臺東縣,124602
2020-08-01,農、林、漁、牧業,臺南市,1071995
2020-08-01,農、林、漁、牧業,澎湖縣,52202
2020-08-01,運輸及倉儲業,宜蘭縣,1994571
2020-08-01,運輸及倉儲業,花蓮縣,890217
2020-08-01,運輸及倉儲業,金門縣,548189
2020-08-01,運輸及倉儲業,南投縣,927969
2020-08-01,運輸及倉儲業,屏東縣,826822
2020-08-01,運輸及倉儲業,苗栗縣,1072902
2020-08-01,運輸及倉儲業,桃園市,30161193
2020-08-01,運輸及倉儲業,高雄市,20770063
2020-08-01,運輸及倉儲業,基隆市,6951725
2020-08-01,運輸及倉儲業,連江縣,244767
2020-08-01,運輸及倉儲業,雲林縣,2116149
2020-08-01,運輸及倉儲業,新北市,24209077
2020-08-01,運輸及倉儲業,新竹市,1333627
2020-08-01,運輸及倉儲業,新竹縣,2067008
2020-08-01,運輸及倉儲業,嘉義市,799603
2020-08-01,運輸及倉儲業,嘉義縣,2369005
2020-08-01,運輸及倉儲業,彰化縣,2605960
2020-08-01,運輸及倉儲業,臺中市,10739340
2020-08-01,運輸及倉儲業,臺北市,77831824
2020-08-01,運輸及倉儲業,臺東縣,796083
2020-08-01,運輸及倉儲業,臺南市,4459678
2020-08-01,運輸及倉儲業,澎湖縣,834934
2020-08-01,製造業,宜蘭縣,14687187
2020-08-01,製造業,花蓮縣,4497570
2020-08-01,製造業,金門縣,1271710
2020-08-01,製造業,南投縣,22387889
2020-08-01,製造業,屏東縣,19120449
2020-08-01,製造業,苗栗縣,74180395
2020-08-01,製造業,桃園市,308553188
2020-08-01,製造業,高雄市,277410985
2020-08-01,製造業,基隆市,3435232
2020-08-01,製造業,連江縣,57483
2020-08-01,製造業,雲林縣,111685602
2020-08-01,製造業,新北市,263439665
2020-08-01,製造業,新竹市,351957611
2020-08-01,製造業,新竹縣,129228764
2020-08-01,製造業,嘉義市,4450681
2020-08-01,製造業,嘉義縣,22308843
2020-08-01,製造業,彰化縣,119418754
2020-08-01,製造業,臺中市,275883160
2020-08-01,製造業,臺北市,266505094
2020-08-01,製造業,臺東縣,692971
2020-08-01,製造業,臺南市,174398054
2020-08-01,製造業,澎湖縣,143859
2020-08-01,醫療保健及社會工作服務業,宜蘭縣,7235
2020-08-01,醫療保健及社會工作服務業,花蓮縣,42629
2020-08-01,醫療保健及社會工作服務業,金門縣,2351
2020-08-01,醫療保健及社會工作服務業,南投縣,4664
2020-08-01,醫療保健及社會工作服務業,屏東縣,22483
2020-08-01,醫療保健及社會工作服務業,苗栗縣,29883
2020-08-01,醫療保健及社會工作服務業,桃園市,84307
2020-08-01,醫療保健及社會工作服務業,高雄市,3550556
2020-08-01,醫療保健及社會工作服務業,基隆市,14224
2020-08-01,醫療保健及社會工作服務業,連江縣,0
2020-08-01,醫療保健及社會工作服務業,雲林縣,9919
2020-08-01,醫療保健及社會工作服務業,新北市,387307
2020-08-01,醫療保健及社會工作服務業,新竹市,15135
2020-08-01,醫療保健及社會工作服務業,新竹縣,47555
2020-08-01,醫療保健及社會工作服務業,嘉義市,8824
2020-08-01,醫療保健及社會工作服務業,嘉義縣,0
2020-08-01,醫療保健及社會工作服務業,彰化縣,132311
2020-08-01,醫療保健及社會工作服務業,臺中市,450723
2020-08-01,醫療保健及社會工作服務業,臺北市,1030155
2020-08-01,醫療保健及社會工作服務業,臺東縣,3684
2020-08-01,醫療保健及社會工作服務業,臺南市,107444
2020-08-01,醫療保健及社會工作服務業,澎湖縣,0
2020-08-01,藝術、娛樂及休閒服務業,宜蘭縣,387416
2020-08-01,藝術、娛樂及休閒服務業,花蓮縣,487748
2020-08-01,藝術、娛樂及休閒服務業,金門縣,28623
2020-08-01,藝術、娛樂及休閒服務業,南投縣,595466
2020-08-01,藝術、娛樂及休閒服務業,屏東縣,567839
2020-08-01,藝術、娛樂及休閒服務業,苗栗縣,287569
2020-08-01,藝術、娛樂及休閒服務業,桃園市,1416344
2020-08-01,藝術、娛樂及休閒服務業,高雄市,1583190
2020-08-01,藝術、娛樂及休閒服務業,基隆市,178572
2020-08-01,藝術、娛樂及休閒服務業,連江縣,8463
2020-08-01,藝術、娛樂及休閒服務業,雲林縣,341576
2020-08-01,藝術、娛樂及休閒服務業,新北市,2683309
2020-08-01,藝術、娛樂及休閒服務業,新竹市,366184
2020-08-01,藝術、娛樂及休閒服務業,新竹縣,698661
2020-08-01,藝術、娛樂及休閒服務業,嘉義市,244171
2020-08-01,藝術、娛樂及休閒服務業,嘉義縣,91304
2020-08-01,藝術、娛樂及休閒服務業,彰化縣,353053
2020-08-01,藝術、娛樂及休閒服務業,臺中市,2630521
2020-08-01,藝術、娛樂及休閒服務業,臺北市,7916527
2020-08-01,藝術、娛樂及休閒服務業,臺東縣,121344
2020-08-01,藝術、娛樂及休閒服務業,臺南市,1082326
2020-08-01,藝術、娛樂及休閒服務業,澎湖縣,78376
2020-10-01,不動產業,宜蘭縣,1614287
2020-10-01,不動產業,花蓮縣,901201
2020-10-01,不動產業,金門縣,381227
2020-10-01,不動產業,南投縣,613618
2020-10-01,不動產業,屏東縣,1301321
2020-10-01,不動產業,苗栗縣,1682166
2020-10-01,不動產業,桃園市,23957730
2020-10-01,不動產業,高雄市,25946494
2020-10-01,不動產業,基隆市,805134
2020-10-01,不動產業,連江縣,0
2020-10-01,不動產業,雲林縣,2130707
2020-10-01,不動產業,新北市,46752116
2020-10-01,不動產業,新竹市,9089206
2020-10-01,不動產業,新竹縣,7849678
2020-10-01,不動產業,嘉義市,2276868
2020-10-01,不動產業,嘉義縣,696276
2020-10-01,不動產業,彰化縣,3584402
2020-10-01,不動產業,臺中市,50726305
2020-10-01,不動產業,臺北市,98566642
2020-10-01,不動產業,臺東縣,365671
2020-10-01,不動產業,臺南市,13751418
2020-10-01,不動產業,澎湖縣,131
2020-10-01,住宿及餐飲業,宜蘭縣,3461329
2020-10-01,住宿及餐飲業,花蓮縣,2606749
2020-10-01,住宿及餐飲業,金門縣,508803
2020-10-01,住宿及餐飲業,南投縣,2459303
2020-10-01,住宿及餐飲業,屏東縣,3048863
2020-10-01,住宿及餐飲業,苗栗縣,1630645
2020-10-01,住宿及餐飲業,桃園市,9875388
2020-10-01,住宿及餐飲業,高雄市,12359221
2020-10-01,住宿及餐飲業,基隆市,1220011
2020-10-01,住宿及餐飲業,連江縣,109161
2020-10-01,住宿及餐飲業,雲林縣,1376556
2020-10-01,住宿及餐飲業,新北市,12755527
2020-10-01,住宿及餐飲業,新竹市,2828432
2020-10-01,住宿及餐飲業,新竹縣,2770426
2020-10-01,住宿及餐飲業,嘉義市,1791308
2020-10-01,住宿及餐飲業,嘉義縣,1098314
2020-10-01,住宿及餐飲業,彰化縣,2892802
2020-10-01,住宿及餐飲業,臺中市,15596488
2020-10-01,住宿及餐飲業,臺北市,35237388
2020-10-01,住宿及餐飲業,臺東縣,1862534
2020-10-01,住宿及餐飲業,臺南市,8163257
2020-10-01,住宿及餐飲業,澎湖縣,764059
2020-10-01,批發及零售業,宜蘭縣,16982433
2020-10-01,批發及零售業,花蓮縣,11889117
2020-10-01,批發及零售業,金門縣,3507537
2020-10-01,批發及零售業,南投縣,15234177
2020-10-01,批發及零售業,屏東縣,32313967
2020-10-01,批發及零售業,苗栗縣,27502436
2020-10-01,批發及零售業,桃園市,192659109
2020-10-01,批發及零售業,高雄市,266057906
2020-10-01,批發及零售業,基隆市,9486806
2020-10-01,批發及零售業,連江縣,345884
2020-10-01,批發及零售業,雲林縣,28435896
2020-10-01,批發及零售業,新北市,373541070
2020-10-01,批發及零售業,新竹市,101530887
2020-10-01,批發及零售業,新竹縣,51736310
2020-10-01,批發及零售業,嘉義市,19927093
2020-10-01,批發及零售業,嘉義縣,17144044
2020-10-01,批發及零售業,彰化縣,66937279
2020-10-01,批發及零售業,臺中市,265225334
2020-10-01,批發及零售業,臺北市,1033925002
2020-10-01,批發及零售業,臺東縣,5895352
2020-10-01,批發及零售業,臺南市,137271654
2020-10-01,批發及零售業,澎湖縣,3006276
2020-10-01,金融及保險業,宜蘭縣,1424991
2020-10-01,金融及保險業,花蓮縣,885151
2020-10-01,金融及保險業,金門縣,102578
2020-10-01,金融及保險業,南投縣,1234282
2020-10-01,金融及保險業,屏東縣,1525474
2020-10-01,金融及保險業,苗栗縣,1249849
2020-10-01,金融及保險業,桃園市,10263976
2020-10-01,金融及保險業,高雄市,14797666
2020-10-01,金融及保險業,基隆市,816499
2020-10-01,金融及保險業,連江縣,2509
2020-10-01,金融及保險業,雲林縣,1522912
2020-10-01,金融及保險業,新北市,17623170
2020-10-01,金融及保險業,新竹市,3213507
2020-10-01,金融及保險業,新竹縣,1864153
2020-10-01,金融及保險業,嘉義市,1335671
2020-10-01,金融及保險業,嘉義縣,913038
2020-10-01,金融及保險業,彰化縣,3093418
2020-10-01,金融及保險業,臺中市,19723073
2020-10-01,金融及保險業,臺北市,267650009
2020-10-01,金融及保險業,臺東縣,395299
2020-10-01,金融及保險業,臺南市,7395524
2020-10-01,金融及保險業,澎湖縣,136797
2020-10-01,教育業,宜蘭縣,32008
2020-10-01,教育業,花蓮縣,25708
2020-10-01,教育業,金門縣,2514
2020-10-01,教育業,南投縣,12581
2020-10-01,教育業,屏東縣,34947
2020-10-01,教育業,苗栗縣,22911
2020-10-01,教育業,桃園市,422333
2020-10-01,教育業,高雄市,431724
2020-10-01,教育業,基隆市,17334
2020-10-01,教育業,連江縣,592
2020-10-01,教育業,雲林縣,27585
2020-10-01,教育業,新北市,494640
2020-10-01,教育業,新竹市,161827
2020-10-01,教育業,新竹縣,76158
2020-10-01,教育業,嘉義市,47127
2020-10-01,教育業,嘉義縣,9002
2020-10-01,教育業,彰化縣,63608
2020-10-01,教育業,臺中市,609614
2020-10-01,教育業,臺北市,1475415
2020-10-01,教育業,臺東縣,12782
2020-10-01,教育業,臺南市,212431
2020-10-01,教育業,澎湖縣,4765
2020-10-01,農、林、漁、牧業,宜蘭縣,158100
2020-10-01,農、林、漁、牧業,花蓮縣,89557
2020-10-01,農、林、漁、牧業,金門縣,8479
2020-10-01,農、林、漁、牧業,南投縣,302029
2020-10-01,農、林、漁、牧業,屏東縣,845292
2020-10-01,農、林、漁、牧業,苗栗縣,143723
2020-10-01,農、林、漁、牧業,桃園市,735284
2020-10-01,農、林、漁、牧業,高雄市,1681375
2020-10-01,農、林、漁、牧業,基隆市,15615
2020-10-01,農、林、漁、牧業,連江縣,1959
2020-10-01,農、林、漁、牧業,雲林縣,356166
2020-10-01,農、林、漁、牧業,新北市,594480
2020-10-01,農、林、漁、牧業,新竹市,46574
2020-10-01,農、林、漁、牧業,新竹縣,58166
2020-10-01,農、林、漁、牧業,嘉義市,29495
2020-10-01,農、林、漁、牧業,嘉義縣,414527
2020-10-01,農、林、漁、牧業,彰化縣,480055
2020-10-01,農、林、漁、牧業,臺中市,822369
2020-10-01,農、林、漁、牧業,臺北市,2061222
2020-10-01,農、林、漁、牧業,臺東縣,124539
2020-10-01,農、林、漁、牧業,臺南市,1106227
2020-10-01,農、林、漁、牧業,澎湖縣,36180
2020-10-01,運輸及倉儲業,宜蘭縣,1864013
2020-10-01,運輸及倉儲業,花蓮縣,827451
2020-10-01,運輸及倉儲業,金門縣,484952
2020-10-01,運輸及倉儲業,南投縣,850197
2020-10-01,運輸及倉儲業,屏東縣,947779
2020-10-01,運輸及倉儲業,苗栗縣,1101040
2020-10-01,運輸及倉儲業,桃園市,30157899
2020-10-01,運輸及倉儲業,高雄市,21013986
2020-10-01,運輸及倉儲業,基隆市,7326723
2020-10-01,運輸及倉儲業,連江縣,203653
2020-10-01,運輸及倉儲業,雲林縣,1997261
2020-10-01,運輸及倉儲業,新北市,24220328
2020-10-01,運輸及倉儲業,新竹市,1269769
2020-10-01,運輸及倉儲業,新竹縣,2059514
2020-10-01,運輸及倉儲業,嘉義市,821377
2020-10-01,運輸及倉儲業,嘉義縣,2167751
2020-10-01,運輸及倉儲業,彰化縣,2731854
2020-10-01,運輸及倉儲業,臺中市,10965221
2020-10-01,運輸及倉儲業,臺北市,80783769
2020-10-01,運輸及倉儲業,臺東縣,642311
2020-10-01,運輸及倉儲業,臺南市,4509926
2020-10-01,運輸及倉儲業,澎湖縣,565356
2020-10-01,製造業,宜蘭縣,15243866
2020-10-01,製造業,花蓮縣,4715639
2020-10-01,製造業,金門縣,2208857
2020-10-01,製造業,南投縣,26077687
2020-10-01,製造業,屏東縣,20492269
2020-10-01,製造業,苗栗縣,74524607
2020-10-01,製造業,桃園市,317780425
2020-10-01,製造業,高雄市,310706333
2020-10-01,製造業,基隆市,3423707
2020-10-01,製造業,連江縣,89362
2020-10-01,製造業,雲林縣,109671374
2020-10-01,製造業,新北市,286623157
2020-10-01,製造業,新竹市,342755391
2020-10-01,製造業,新竹縣,135407470
2020-10-01,製造業,嘉義市,5065450
2020-10-01,製造業,嘉義縣,23430439
2020-10-01,製造業,彰化縣,128633016
2020-10-01,製造業,臺中市,290046261
2020-10-01,製造業,臺北市,282053824
2020-10-01,製造業,臺東縣,660114
2020-10-01,製造業,臺南市,182838718
2020-10-01,製造業,澎湖縣,137567
2020-10-01,醫療保健及社會工作服務業,宜蘭縣,7569
2020-10-01,醫療保健及社會工作服務業,花蓮縣,36634
2020-10-01,醫療保健及社會工作服務業,金門縣,1010
2020-10-01,醫療保健及社會工作服務業,南投縣,5185
2020-10-01,醫療保健及社會工作服務業,屏東縣,25894
2020-10-01,醫療保健及社會工作服務業,苗栗縣,23313
2020-10-01,醫療保健及社會工作服務業,桃園市,98731
2020-10-01,醫療保健及社會工作服務業,高雄市,3592679
2020-10-01,醫療保健及社會工作服務業,基隆市,16561
2020-10-01,醫療保健及社會工作服務業,連江縣,0
2020-10-01,醫療保健及社會工作服務業,雲林縣,9099
2020-10-01,醫療保健及社會工作服務業,新北市,384994
2020-10-01,醫療保健及社會工作服務業,新竹市,21270
2020-10-01,醫療保健及社會工作服務業,新竹縣,50898
2020-10-01,醫療保健及社會工作服務業,嘉義市,8991
2020-10-01,醫療保健及社會工作服務業,嘉義縣,0
2020-10-01,醫療保健及社會工作服務業,彰化縣,68674
2020-10-01,醫療保健及社會工作服務業,臺中市,473901
2020-10-01,醫療保健及社會工作服務業,臺北市,1300494
2020-10-01,醫療保健及社會工作服務業,臺東縣,3210
